"x","cust_id","device_name","line","released","sex","pronouns","emoji_modifier","income","Population","age"
187,"028f2d15-acf9-482e-9df5-c76dcaeb9574","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,20.586301369863
188,"02934fcd-ac22-499c-838a-ef71980cc870","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",65829,2731571,62.0219178082192
189,"02957470-52f1-4cb9-a774-391f682d65ef","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",97334,1239220,60.7945205479452
190,"029f7a67-ebad-42f4-bffe-eb30148f1240","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",68402,705244,56.4794520547945
191,"02a37ec3-649c-4484-af93-ce2a116973e0","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",85981,934243,72.1671232876712
192,"02a81400-a447-44fb-a77a-a0b0491cf58d","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",72570,85721,55.0383561643836
193,"02a88be1-d6bc-49ab-9d7b-b1502720436a","Run ON","Run",2021-12-04,"Male","he/him",NA,83018,721599,35.2684931506849
194,"02ac2895-e108-412c-b970-a0873267b59a","Advance 2","Advance",2021-07-08,"Female","she/her",NA,50227,1704694,33.6782693315368
195,"02ad8cbc-5c1a-4d27-9d91-ce35f2c8f2d2","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",53833,94285,55.7452054794521
196,"02b6debe-3ec8-453b-bbc7-1c50a0ab4d98","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FC",97334,1239220,30.2219178082192
197,"02bc1aec-a1a9-4d2f-a245-115c36580e62","Run ON","Run",2021-12-04,"Female","she/her",NA,65327,631486,35.6109589041096
198,"02bf06d3-b9af-491a-831b-7b9068f3ba27","Run 875","Run",2019-09-12,"Male","he/him",NA,65829,2731571,53.7875589490231
199,"02c83c28-bc28-406f-b577-353655441771","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",65829,2731571,32.4602739726027
200,"02ceb24d-67f8-424d-b2ca-5664935a64c8","Run BE","Run",2020-11-20,"Female","she/her",NA,50227,1704694,58.986301369863
201,"02d2f8ad-59a1-4b8a-9fbd-5869aa3edca5","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65829,2731571,54.6246575342466
202,"02d74165-fddd-4d31-bdc8-fcc2c124c06d","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FC",68402,705244,47.1616438356164
203,"02dc8b8b-2604-4427-8d4d-76fe4c7d522c","Advance 2","Advance",2021-07-08,"Female","she/her",NA,87225,932546,58.3397260273973
204,"02e024a0-a93f-42b4-a98f-c7c7864af07c","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,29.9296354517554
205,"02e24e8d-71cb-4b1e-8e88-67173aec4f33","Run BE","Run",2020-11-20,"Male","he/him",NA,83018,721599,40.6520547945205
206,"02e93113-e81c-4534-a0d7-4578db41fa7a","Run BE","Run",2020-11-20,"Intersex","she/her","U+1F3FD",97334,1239220,64.4630136986301
207,"02eb84d1-25e1-4521-aa48-a5ed3cc55734","Advance 2","Advance",2021-07-08,"Female","she/her",NA,50227,1704694,64.4383561643836
208,"02eb9bb3-3270-42db-b1bb-0f56d3048087","Active Alpha","Active",2020-12-30,"Intersex","he/him","U+1F3FD",68402,705244,62.1643835616438
209,"02eeff28-9281-4757-9369-2731498103e2","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,38.3013698630137
210,"02f266d9-c63f-4d1f-8c53-1beabcc43041","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",97334,1239220,70.1780821917808
211,"02f50624-f02f-4b89-abf6-61e028e02687","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,35.0164383561644
212,"02f841ef-0eec-43fa-af3e-269d084289ad","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,54.8301369863014
213,"02ffce91-c778-44a6-be1f-1ce8b8189197","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",65829,2731571,18.8575342465753
214,"030082c6-5db4-49c8-8d87-1e567e173ca5","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,21.027397260274
215,"0305651d-8354-42b8-9038-71711c2e1896","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",65829,2731571,69.9350999326297
216,"030793f8-ab92-4a79-8c30-7f1bf9fd8b7a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",77494,517887,28.6082191780822
217,"030f6638-ec9a-4c42-8ceb-15b11ca55294","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",65829,2731571,35.0164383561644
218,"03108cde-9d4b-4da7-9e05-78bb19d0bd69","Active Alpha","Active",2020-12-30,"Female","she/her",NA,65829,2731571,25.612695561045
219,"03181a42-6b36-4878-b98e-1081bcc7c33d","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",79001,246376,44.2931506849315
220,"031abda3-7ea8-44a3-ab22-2b0c8f8533df","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FE",68402,705244,18.4794520547945
221,"031d91bf-d17b-4e73-8ca1-38d93db71bcb","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FC",65829,2731571,66.7808219178082
222,"0321f988-e800-45d7-9657-4b1623987ab2","Run BE","Run",2020-11-20,"Female","she/her",NA,50227,1704694,64.8328767123288
223,"0322f057-c350-4072-8031-61d8ec4d3cba","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,52.4630136986301
224,"032f32f4-c857-47fd-9bde-2b81269752dc","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FD",65829,2731571,33.2575043042144
225,"03358042-991b-4ef0-b444-b1acb75859eb","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",87225,932546,27.8575342465753
226,"0335ea92-6705-4c76-bea1-3ac465c9652d","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",65829,2731571,43.4356164383562
227,"0337634c-2000-427a-9d37-61fbd239cd20","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",68402,705244,44.2082191780822
228,"0337beb0-b9f7-4121-ba6a-5cbed431c921","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FE",69024,536917,70.1397260273973
229,"0337d9cd-13fd-4142-bc18-d08596a89d68","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",65829,2731571,33.9487611348155
230,"033f0687-af2a-49aa-ac51-30acb0885f70","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,23.3150684931507
231,"033fc66b-23d6-45a1-b745-815cca02cd73","Run ON","Run",2021-12-04,"Female","she/her",NA,88353,195022,50.0438356164384
232,"0340758b-3337-48f2-91ca-6517050cc36f","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",77494,517887,31.4438356164384
233,"03408ec0-ca0a-4fb4-868c-7e307b918c26","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,32.4794520547945
234,"0343a2fe-0a84-461b-a7a7-361eb1a5590c","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,64.4657534246575
235,"034bbc04-c7d4-42f6-ad5c-a634b5edd31c","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",50227,1704694,56.1068493150685
236,"034e7bfb-9fcb-4179-a09f-f7fb3b8b17e7","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",65327,631486,22.786301369863
237,"03539f49-8de5-4253-8954-6ab28a65710b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FB",50227,1704694,32.9534246575342
238,"03598b87-5169-4099-a0ba-704f3a912b91","Advance","Advance",2020-08-20,"Female","she/her",NA,50227,1704694,37.1616438356164
239,"0359d8b9-97ea-451c-b979-adf810b0b7f5","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",65829,2731571,30.1150684931507
240,"035a7165-881b-453c-8304-088b6da1a594","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FD",65829,2731571,28.1095890410959
241,"035cdeb1-cd48-4b70-bea5-0ae2abbe1d19","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",50227,1704694,49.2164383561644
242,"035ee11c-5b89-49ee-9730-1d68c94e2902","Run BE","Run",2020-11-20,"Female","she/her",NA,68402,705244,45.2930234298974
243,"036364a2-f687-4698-8661-09d72e70d4df","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",83018,721599,66.4547945205479
244,"03652b89-1a8c-4419-a7cd-ae3113d9dd76","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",50227,1704694,48.2383561643836
245,"0369d10e-6ad2-4239-a51e-db0cd0951972","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FC",97334,1239220,50.4465753424658
246,"036a1216-5630-40bf-95f2-dc2c3322d26b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65327,631486,78.4739726027397
247,"03703716-a7d3-4b2b-b292-f3adab9e9464","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",85981,934243,22.958904109589
248,"0371ddc4-902b-4349-9b69-289a989e77a3","Advance 2","Advance",2021-07-08,"Female","she/her",NA,87225,932546,36.9287671232877
249,"037213d2-28dd-4ed5-8818-e7c799a11203","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FB",97334,1239220,56.7205479452055
250,"03770ee1-f090-4c81-b92a-0110021c763b","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FD",65829,2731571,17.4350999326297
251,"03775161-0aa5-47d8-84d0-d9d51ed29ec6","Run BE","Run",2020-11-20,"Male","he/him",NA,51706,161323,38.1643835616438
252,"037ab97e-d05c-4d08-8c5d-e07f4dd7a9c2","Run ON","Run",2021-12-04,"Female","she/her",NA,69024,536917,42.1397260273973
253,"037af23d-4a42-4ac9-9406-ac66b87248ba","Active","Active",2019-10-13,"Female","she/her","U+1F3FB",70216,422993,55.1479452054795
254,"037bd7bf-a3a3-4a56-aae2-b1a2879218c8","Run BE","Run",2020-11-20,"Female","she/her",NA,87225,932546,29.0356164383562
255,"037c5638-1438-40a3-a5eb-c4219516a6f9","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",50227,1704694,34.0493150684932
256,"037f3588-116d-40dd-bb44-5b540ad52e89","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,55.5150684931507
257,"0383d327-9ed6-47e0-a4ac-ee451b4a94dc","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",87225,932546,58.7671232876712
258,"038527dc-93fd-4cd6-a301-a8b6e70c1f6b","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FD",50227,1704694,67.9917808219178
259,"038abfc0-9083-4c1f-98d0-b823080b5984","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",87225,932546,43.6054794520548
260,"038e24de-c497-4bdb-ba9c-cd7fdd7ad05b","Advance 2","Advance",2021-07-08,"Male","she/her",NA,50227,1704694,69.0849315068493
261,"0390008a-cd82-4235-9e22-353783e3bb00","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",59881,531902,44.0465753424658
262,"0390e55f-65e6-4532-84f9-f3a257f5981a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FE",69553,403131,57.8859196047608
263,"03911d67-7b1e-4e25-a17b-e0e80d55b2ed","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FB",65829,2731571,32.1013698630137
264,"0393499b-aa74-42f9-ae77-2e39e7ea4f07","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FF",50227,1704694,32.7178082191781
265,"039aa97c-eeb0-4ee3-b1fc-cbe352b26d00","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,39.3917808219178
266,"039bd58e-72b8-40fc-8435-911ec7002247","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FF",65829,2731571,90.7260273972603
267,"039ffa5a-6c4d-41a5-9bc9-5ab0a6a1882f","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",70216,422993,38.1616438356164
268,"03a0829a-c59e-4e4e-8bb2-664c3ab8e98b","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FB",65829,2731571,17.3968485665095
269,"03a125f3-18ce-48b4-98f8-f782ff96c8f5","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",97334,1239220,62.4931506849315
270,"03a5c90a-7524-4f5e-81ad-083ebb8c39c2","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FE",50700,134413,45.3558649599521
271,"03a73317-ad31-4440-a349-693d4d0b1253","Active","Active",2019-10-13,"Male","he/him","U+1F3FB",71805,161531,65.8613294408264
272,"03a9a0d7-6eb1-4af7-9410-f09463c0a7a4","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",77494,517887,45.2738977468373
273,"03ac0e3f-4e18-45fd-a5e2-563fb99f6aa4","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,40.8849315068493
274,"03aed3cf-ad5e-4e17-aac6-dae457a38205","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,32.1260273972603
275,"03b091af-d63d-43bf-b8b5-b832af0b183e","Run BE","Run",2020-11-20,"Female","she/her",NA,97334,1239220,49.1808219178082
276,"03b0eca0-eeb3-4381-84e9-80c5ea62e698","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",85981,934243,69.4077775282581
277,"03b2bc0b-99be-48d6-9ae3-e11b3ba38468","Advance 2","Advance",2021-07-08,"Female","she/her",NA,50227,1704694,68.0109589041096
278,"03b5fdd2-88cb-421d-a17c-9d605df32cbe","Active","Active",2019-10-13,"Male","he/him","U+1F3FC",65829,2731571,63.6493150684932
279,"03b83e17-498d-4191-8854-8fe508fbe26a","Active Alpha","Active",2020-12-30,"Female","she/her",NA,69553,403131,27.3945205479452
280,"03b9a1ee-6af5-47e5-92a6-cf896a1df04e","Run 875","Run",2019-09-12,"Male","he/him",NA,87225,932546,53.0082191780822
281,"03bedcfd-b209-402e-bf35-7fdc0914f14a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,25.5334605883674
282,"03c0da76-d33d-4bdc-af8e-8f2a09350d5e","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",65829,2731571,49.3558649599521
283,"03c133b1-5145-4dea-b6a4-9ad274628a5d","Advance","Advance",2020-08-20,"Female","she/her","U+1F3FF",68402,705244,32.9890410958904
284,"03c35d8c-7111-4798-b9ef-428609f5686e","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FF",50227,1704694,66.1506849315068
285,"03c6ed8a-1495-4b3d-8ac0-cf3a0f74990d","Active Alpha","Active",2020-12-30,"Female","she/her","U+1F3FE",53126,85792,22.4712328767123
286,"03c97daa-af26-4ce5-97cd-6676fadfe550","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FE",50227,1704694,53.6400179654166
287,"03cfb6da-6341-49f7-8ab1-94f6c5296d93","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",87290,593638,87.2164383561644
288,"03d2dcf3-29f1-4377-af8d-ff3aa25aae79","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",105351,306233,35.586301369863
289,"03d55f35-8583-4ca5-9df1-d0d534a94388","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FC",65829,2731571,50.3041095890411
290,"03ddb1ed-6387-4d6e-9753-e4774aa1dd71","Advance 2","Advance",2021-07-08,"Male","he/him",NA,50227,1704694,22.1150684931507
291,"03df09cd-9d6f-44cf-8588-949aa31411bc","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",65829,2731571,63.7369863013699
292,"03e1aa46-78d9-4232-87d3-46d023516299","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FC",65829,2731571,58.9534246575342
293,"03e5551a-bd4a-4e32-9da2-867d5c031361","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FE",68402,705244,68.586301369863
294,"03e7c655-8af6-41df-8f0f-b663226e78db","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FB",65327,631486,41.1890410958904
295,"03eac1a1-e04e-42a2-ac8c-66c2b57cc747","Run 875","Run",2019-09-12,"Female","she/her","U+1F3FB",65829,2731571,32.7643835616438
296,"03f21a8e-908d-45d0-b493-e4eec8eabe98","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",68402,705244,71.813698630137
297,"03f25bf5-4cdd-47ce-8229-9551f410985e","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",87225,932546,59.0849315068493
298,"03f3231f-c86d-4182-ac47-63dd7b2e601a","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FF",65829,2731571,51.0575342465753
299,"03f76d4e-2393-4903-9bae-24cb8ec2bf4b","Run BE","Run",2020-11-20,"Male","he/him",NA,65829,2731571,53.7110562167827
300,"03f91552-bb62-445d-addc-5fb731ef0edb","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,18.5479452054795
301,"040100aa-0518-4681-976c-93ae31dce9af","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",65829,2731571,20.6684931506849
302,"04097df8-b00d-4808-a4ee-3db4a9a1499c","Active HR","Active",2019-10-13,"Female","she/her","U+1F3FD",60727,88071,47.3150684931507
303,"0411bb62-9c79-4e3b-b351-12f4f21eb3d9","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",56062,71889,59.4794520547945
304,"0412e66e-df68-4b69-99f2-b0bdf380bfd4","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",85981,934243,71.5287671232877
305,"0413d51e-4c6c-4111-9c79-c87ed1be413c","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FF",50227,1704694,20.4684931506849
306,"0417a1fa-0517-4f75-9501-98a3455833a7","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",69024,536917,50.958904109589
307,"041d4a41-aa4c-4fab-87b8-700758b56607","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,64.8602739726027
308,"042096f9-45db-4cef-a0ea-96a627d07380","Run ON","Run",2021-12-04,"Female","she/her",NA,78986,111575,34.1972602739726
309,"042337e6-429c-4089-9250-f8e153b41e59","Active Alpha","Active",2020-12-30,"Male","he/him","U+1F3FB",69024,536917,18.1808219178082
310,"04234c74-9943-48ea-b571-e44ffb9d0d86","Run 875","Run",2019-09-12,"Female","she/her",NA,68402,705244,59.2191780821918
311,"0427908a-b838-43be-bce1-04a3ed8d8dad","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",87225,932546,31.841095890411
312,"042937d7-2592-45b9-9947-102fc05d5630","Run BE","Run",2020-11-20,"Male","he/him",NA,97334,1239220,33.5635152331761
313,"042e1d04-7449-49e3-bb7a-591e8fd56976","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",50227,1704694,26.7616438356164
314,"042f4a3a-5b2f-4abc-8780-79b7ac24905b","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FC",97334,1239220,69.0986301369863
315,"0432e55d-1fd8-458e-9b39-cbd26da01985","Run BE","Run",2020-11-20,"Female","they/them","U+1F3FB",65829,2731571,54.1123287671233
316,"043507e8-74ea-4afe-adc7-128c3eea23c8","Active Alpha","Active",2020-12-30,"Female","she/her",NA,79001,246376,56.7698630136986
317,"0438fdb7-aa95-4ad9-afa0-9a27fe8f5f38","Advance","Advance",2020-08-20,"Male","he/him",NA,97334,1239220,23.441095890411
318,"043aab24-b3eb-4bbc-9760-ad05b5c76dce","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FB",65829,2731571,34.6164383561644
319,"0444605a-38f2-4568-9b52-c618f59958e6","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FD",68402,705244,48.2191780821918
320,"04544c39-1723-45ed-b19e-91b4ad9a5b93","Advance 2","Advance",2021-07-08,"Female","she/her",NA,113666,193832,49.6591436484767
321,"0454c656-c291-4713-95d8-8d63cdbaba9a","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",65829,2731571,68.6849315068493
322,"04567fd0-5524-4157-bfc3-5a34a366fa52","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FE",64737,232755,27.6876712328767
323,"0457716f-7a65-44f2-9d71-9a1cdb9d68f7","Advance 2","Advance",2021-07-08,"Female","they/them","U+1F3FF",97334,1239220,31.5369863013699
324,"045993fd-e157-4753-8530-5dfb4e515958","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FB",97334,1239220,41.6973950145969
325,"045b82b1-7500-48d9-b6b0-1d48bdd4dc87","Run ON","Run",2021-12-04,"Male","he/him","U+1F3FC",65829,2731571,62.3479452054795
326,"045f2c5f-df33-4d55-8f9f-6c9114022fb2","Run ON","Run",2021-12-04,"Female","she/her",NA,65829,2731571,30.0246575342466
327,"04642bf3-57bc-44db-9780-957ec8bff00e","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FE",50227,1704694,62
328,"046768c2-367f-42a4-9c0d-d05a87bdcb38","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FD",85981,934243,65.2
329,"04746791-109f-4e2d-9958-e52020473387","Run BE","Run",2020-11-20,"Male","he/him","U+1F3FC",97334,1239220,46.5534246575342
330,"047edb77-dba1-4a46-b0bc-cb79195b5071","Advance","Advance",2020-08-20,"Male","he/him","U+1F3FC",74084,92729,29.9624223370013
331,"0480b753-1340-48b0-b77c-c93873ccdd8e","Advance 2","Advance",2021-07-08,"Female","she/her",NA,65829,2731571,58.1945205479452
332,"0480c056-3631-4015-901e-99c79bdc5a85","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",65829,2731571,47.5150684931507
333,"0486f94b-e5f5-4309-ad71-cedbebc8adbb","Active HR","Active",2019-10-13,"Female","she/her","U+1F3FD",97334,1239220,17.7137884572199
334,"048cbfdc-6ec2-4dac-8b16-9b6c40db43c1","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,31.3945205479452
335,"0499f18a-cf25-4436-beef-21bf590190ff","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",85981,934243,21.2383561643836
336,"049c86b4-6bb5-47fa-b731-12aacf6c1aa5","Run BE","Run",2020-11-20,"Female","she/her",NA,65829,2731571,42.5561643835616
337,"04a304d2-dc8d-4f83-967c-a2f6e271eb82","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,69.9269032113182
338,"04a5dea1-36c0-435b-b59f-98b97cac6041","Run BE","Run",2020-11-20,"Female","she/her","U+1F3FB",85981,934243,46.7643835616438
339,"04a8582b-8ca8-4dc9-94df-58447525f919","Active Alpha","Active",2020-12-30,"Female","she/her",NA,50227,1704694,79.6246575342466
340,"04aaa48e-7333-4582-a52a-5456749f640d","Advance 2","Advance",2021-07-08,"Female","she/her","U+1F3FD",85981,934243,61.9952092222472
341,"04af1d50-9f6d-4d0e-84a7-24a29e11d52e","Advance 2","Advance",2021-07-08,"Male","he/him",NA,65829,2731571,61.6290890036679
342,"04aff0ab-ce65-491b-b3db-d1db69edd5c7","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FC",85981,934243,36.8465753424658
343,"04b5d2c2-0e52-4af5-9c8e-d9a989245b71","Run ON","Run",2021-12-04,"Female","she/her","U+1F3FF",81832,215106,27.0739726027397
344,"04b6ec69-4b50-4bf7-a754-215b9292ca7d","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FC",65829,2731571,78.4657534246575
345,"04b9796c-5bd4-4723-8026-b4169ca41928","Advance 2","Advance",2021-07-08,"Male","he/him","U+1F3FB",70216,422993,29.7547720637772
346,"04b9f3e2-09d4-4495-87eb-b2387c7d981f","Run 875","Run",2019-09-12,"Male","he/him","U+1F3FE",65829,2731571,38.041095890411
